Date,DIA,DLN,DOG,DRIP,DSLV,DUST,DVY,DWTI,DXD,DXJ,EDC,EDZ,EEM,EEMV,EFA
9/4/2007,1558733540,1618304,3547278.06,,,,34427736.49,,21275939.58,156483.9971,,,4604197493,,431661210.5
9/5/2007,1496167187,2021300.034,7884878.868,,,,45248529.37,,34271345.67,126912.0024,,,5167780461,,573335671.3
9/6/2007,1346516510,1170904.039,6056504.797,,,,62779524.91,,21813900,42400,,,2813485126,,387485995.1
9/7/2007,2399635081,1392849,20797675.31,,,,61952887.09,,51015520,256809,,,6469191712,,602864695.6
9/10/2007,1891553602,721395.0246,12267473.6,,,,41557209.23,,43223960,4433972,,,4273949215,,323180174.4
9/11/2007,1530739415,2456111.041,10171020.34,,,,31126400,,42306991.17,659484,,,4402736228,,567432259
9/12/2007,1519436425,567054.9905,6429415.785,,,,72978046.94,,24028360.95,267443.9949,,,3987380883,,388994558.1
9/13/2007,1117161145,847269,15750953.74,,,,23939213.04,,35681646,291704,,,3140663832,,567874125
9/14/2007,1389939984,2009010.067,17354106.29,,,,34748400,,29541729,161975,,,2351450339,,410223947.2
9/17/2007,1176255828,329394.9945,11123586.37,,,,23254401.01,,29041146,160921,,,3116676507,,446559599.6
9/18/2007,2522075750,1243108.02,27552087,,,,47514613.33,,56123262.65,424683,,,9765528370,,798697579.9
9/19/2007,1872648326,2232000,21520996.37,,,,35627871.5,,36147410.76,58310.9978,,,9044510985,,550571390.3
9/20/2007,1329025291,1301658.979,6997944,,,,28493146.81,,26042850,539172.0102,,,4985890270,,611648289.8
9/21/2007,1137619791,951874.0154,7171308.248,,,,25416403.44,,19524060.82,276223.9948,,,4405244544,,468826632.6
9/24/2007,1299228553,2039738,5936468.898,,,,27951021,,23517023.02,69134,,,4625873268,,477337566.3
9/25/2007,1857443425,2176629.036,19287525,,,,51840002.25,,29933101.26,293095.0055,,,4102663500,,391368256.5
9/26/2007,1161435512,7593678.876,12076302,,,,26455601.14,,23916991.49,393032,,,4080894618,,451422981.4
9/27/2007,1244977024,3629089.882,5399777.905,,,,45109340.35,,15374294.34,399382.9927,,,4928863483,,504416059.9
9/28/2007,1406936085,1370432,9420044.669,,,,32799691.42,,15953520.66,257371.9906,,,6071914705,,1251733979
10/1/2007,1429086581,2962169.905,14798503.74,,,,43137898.16,,33327744,116697,,,5917972420,,711702582
10/2/2007,1780308608,10569419.66,6481151.77,,,,44947904.28,,15954057,586816.0106,,,6354415230,,484068827.6
10/3/2007,1105473871,1417280.977,7103299.749,,,,44665298.1,,15350630.34,126845.0046,,,7411869889,,568105468.3
10/4/2007,1009299010,1258600,6961799.754,,,,17320927.75,,14388800,137875.005,,,3532449949,,255167683.9
10/5/2007,1316455238,2688789.957,17817123.37,,,,29119949.59,,20611551.91,38947.9993,,,10067213871,,461980123.5
10/8/2007,719449618.4,398272,3734679.133,,,,19195338.08,,10155119.55,126775.9977,,,5094959874,,317112780.4
10/9/2007,1284096591,4038523.936,5173561.907,,,,29812463.58,,19891239.44,324972.0118,,,4757515796,,404559460.4
10/10/2007,1369218423,2237857.928,6731928.239,,,,18933886.53,,27241279.4,142506.0026,,,5819597345,,504390721
10/11/2007,3064668270,4833704.078,14838840.53,,,,30088558.73,,40816456,318535.9884,,,11127516780,,597938324.1
10/12/2007,1088684313,1024836.033,9055381.839,,,,23966908.99,,19067425.42,153691.9972,,,4381194262,,369923256.9
10/15/2007,1733951722,3487785.056,8317477.853,,,,33367599.05,,28179595.39,287525,,,6304820585,,457371716.9
10/16/2007,1941769116,731493.0119,16936416,,,,24291919,,34721375.75,144558.0027,,,9327296641,,613057800.6
10/17/2007,2819590421,2623915.043,11427114.8,,,,25692965.63,,41587010,207518.9961,,,10672044698,,570975524.8
10/18/2007,1612259195,2798668.091,8073939.717,,,,56328894.36,,23442696,268150.005,,,8767784700,,329857003.9
10/19/2007,4462296785,2276475,25227686.57,,,,38301678.72,,62047667.47,913613.0173,,,12570425391,,758810974.5
10/22/2007,2220187991,6031004.799,27981071.52,,,,81472000,,54058705.11,460142.9913,,,9336291625,,550331333.2
10/23/2007,1817878325,1655234,13679633.76,,,,31637518.6,,48843600,355837.0067,,,8748326726,,590825250
10/24/2007,3082688700,3165749.948,17727226.31,,,,61517000,,80814628.32,1019081.981,,,7814275903,,815589567
10/25/2007,2275113620,1851209.969,8880325.847,,,,57059416.65,,52559362.9,306239.9942,,,6842782026,,711953649.4
10/26/2007,1369815880,1192425.039,7303679.746,,,,58750425,,38597628.82,81000,,,7191477838,,509156778
10/29/2007,1201180358,2125823.965,4522146.842,,,,38378201.11,,24006582.97,32646,,,6383389526,,491665669.5
10/30/2007,1175742480,1240127,4368044.924,,,,33289006.45,,23319874.02,184551.9966,,,6040422360,,708719746.7
10/31/2007,2692600832,1412930.023,16857642.59,,,,62373388.2,,51805889.11,38359.9993,,,10586537613,,753486912.5
11/1/2007,3437195342,6898176.115,12524850,,,,123944256.2,,66351712.64,189140.0035,,,9080631195,,793396492.4
11/2/2007,2855417463,1545678,12859392.44,,,,65101537.97,,79002571.63,745613.9862,,,9550305731,,810280191.1
11/5/2007,1886828606,2316990,13288329.55,,,,74955268.38,,58684317.61,273666,,,6843744677,,568213970.2
11/6/2007,1514223469,1207608.04,6714063.232,,,,48838041.45,,45237779.06,465174,,,6476555505,,557975286.8
11/7/2007,2424663154,2452800.084,15620141.74,,,,64306757.04,,69162648,180744,,,7327299402,,661964136.1
11/8/2007,5082861350,2608145.045,33566005.56,,,,76394925,,101204400,168352.0032,,,13119479993,,822606135.3
11/9/2007,2724964492,2602403.955,23675992,,,,70188435.13,,93906481.79,431600,,,8111001706,,677786914.9
11/12/2007,2686732209,1686801,18659828.61,,,,79423581.39,,88777886.66,114421.9956,,,10150630530,,592184888.6
11/13/2007,2002878261,2157791.964,15942728.46,,,,100230694.5,,61260990.79,683540.026,,,11644584511,,551268920
11/14/2007,1819215318,1236689.979,13717426,,,,81737492.55,,56041782.8,332136.0063,,,7434936333,,800487746.6
11/15/2007,2457647611,83764503.56,20212559.66,,,,55923505.69,,77722006.5,548939.9895,,,8395144665,,871743536.5
11/16/2007,2955507309,1438034.025,18216405.7,,,,36680929.12,,59722897.31,473928.0182,,,9232060980,,1091436380
11/19/2007,2768593088,1200780,16471289.73,,,,84306042.62,,43037265.62,579237.9774,,,7664819676,,981042947.2
11/20/2007,3900542366,1663440.029,17510399.71,,,,85229306.05,,64782157.54,528432,,,12542865113,,942886271.3
11/21/2007,2323528914,1608255,20075039.68,,,,66654286.96,,41194570.75,195889.9962,,,11081099356,,877852037.1
11/23/2007,936017193.5,286900.005,7231679.118,,,,16787791.48,,17016426,68094.0013,,,3573066297,,294344332.7
11/26/2007,1463317265,942144.0336,10470059.66,,,,57254599.1,,35240310,693792.0132,,,10255547585,,788752351.8
11/27/2007,2984485918,1059455.981,21784181.64,,,,73811704.14,,59479912.77,207713.9922,,,11035885394,,864102660.7
11/28/2007,2390382150,2543239.913,20501194.31,,,,55084348,,47743355.06,91187.9983,,,15644368514,,1052431746
11/29/2007,2122783036,1546776,9697996,,,,32912683.51,,34881264,75810.0028,,,9558124048,,699524271.5
11/30/2007,2534577628,2718229.908,17053092.29,,,,53213457.16,,36027801.44,226590.0042,,,9929526596,,1174805988
12/3/2007,1685798242,742391.9748,5602714.094,,,,35009461.56,,18098618.28,59268.0011,,,6375346998,,952862663.9
12/4/2007,1084826774,1229760.021,5377818,,,,39926640.4,,16403319.68,309720.0116,,,4906339965,,736146167.9
12/5/2007,1593366914,1124361.038,17290035.29,,,,53780190.38,,23063759.53,370055.9864,,,7406642354,,728296692.5
12/6/2007,1676124601,1398728.023,10187880.35,,,,37418281.91,,19361940.4,234694.0086,,,8062680202,,712427427.5
12/7/2007,1156259856,547910.9909,9183960.158,,,,43429000,,13081292.27,185130.0034,,,7563001372,,789800745.1
12/10/2007,1006812196,7531760.248,7102870.123,,,,46256448.67,,13409549.72,54759.998,,,4816423068,,1216306447
12/11/2007,2736813958,3208640.054,17842954.3,,,,68097564.02,,39074640.79,743650,,,10350187132,,1284802624
12/12/2007,2131218000,1692072.057,19201400.65,,,,115021886.3,,52492233.07,792392.0148,,,11465623844,,1034150685
12/13/2007,1904067000,1614889,32410327.45,,,,70991335.87,,33042138.65,1123500,,,11632354651,,2203712059
12/14/2007,1669045767,1026900,10673628,,,,54989720.51,,27760000,955109.9628,,,7886389584,,1489985709
12/17/2007,1428643508,38715293.33,17891362.3,,,,56506497.39,,35898209.3,109538.0022,,,8900777840,,1708902388
12/18/2007,1818466746,2564543.911,16494500,,,,65570042.01,,32532900,638937.0127,,,10304897479,,1466275077
12/19/2007,1897122213,7261380.126,12190377.8,,,,38982537.4,,27452952,256020.0051,,,8383681126,,1045664559
12/20/2007,1686346059,3499924.879,7645302.129,,,,53667429.54,,19882797,717145.0286,,,6792614004,,1094177947
12/21/2007,1482011968,3152679.892,9149279.686,,,,49657792.74,,21986250,483454.9905,,,8675388318,,2154595806
12/24/2007,494639228.7,1574985.973,2321790.08,,,,25956844.84,,7023996.147,895488.0176,,,2825163052,,405197780.3
12/26/2007,777717048.5,1802855.031,2790240.048,,,,38257292.57,,6972120.29,128050.0025,,,3645401868,,555681861.2
12/27/2007,1086524247,2432361.083,6189792.106,,,,41023610.37,,16035500,505099.98,,,4653740767,,762006608
12/28/2007,1043159503,1955855.966,4779627.081,,,,41769692.36,,13796772.28,375846.0074,,,5713546297,,502242104.3
12/31/2007,856723689.4,3517583.878,4154499.86,,,,51675835.4,,13021710,1127759.978,,,4034111986,,1106182750
1/2/2008,1934761004,2897123.949,9499560.158,,,,56788550.89,,35426363.62,242879.9904,,,10056164492,,1077128524
1/3/2008,1072891703,1170549.959,9844379.672,,,,43111477.68,,22373208,259131.0051,,,7123449366,,1091000217
1/4/2008,1925446612,1017562,15404760.25,,,,76174710.76,,45666881.7,934793.9811,,,12017910006,,909950223
1/7/2008,2518491951,2683601.905,15446167,,,,77712429.51,,33555614.37,395519.992,,,7882667668,,1394823081
1/8/2008,2672651238,2062235.963,12089433.61,,,,80318708.31,,46037249.17,539223.0109,,,12835838518,,1191516788
1/9/2008,3067556712,2800590.1,25840929.16,,,,118801286.9,,55373762.04,130675.9948,,,12767404806,,1141078527
1/10/2008,3235213674,4745160.168,35277633.57,,,,79493304,,82717200,104265.0042,,,12769597497,,1075055786
1/11/2008,2834782681,2188035.961,14830991.52,,,,75254521.21,,66122017.6,73665.0015,,,11489720376,,808714127
1/14/2008,1011485842,2562560,8271750,,,,46610963,,36911524,334128.9933,,,10519286092,,765967170
1/15/2008,2481817159,2496092,18494280.59,,,,91918098,,70052222.52,849200,,,12894483593,,933133914.1
1/16/2008,3187549851,2298634.042,27282453.43,,,,87178347.16,,99372200,220109.9908,,,19263064693,,1181643671
1/17/2008,3760208799,2543011,24506141.52,,,,110155961.9,,131223377.2,518319.989,,,17647314773,,1602581647
1/18/2008,4291315383,3951011.075,32701213.99,,,,139177895,,133768554.8,708771.9852,,,16201326902,,1573288694
1/22/2008,4568271998,4877250,68064462,,,,310267135.3,,188356543.1,733435.9684,,,20241262800,,1717445245
1/23/2008,5256320631,6462365.762,52241498.37,,,,354913240,,176646759,687187.9851,,,23032303298,,2329076081
1/24/2008,2538115776,1752981.032,22749754.29,,,,134471056.2,,97240001.7,520520,,,12613113408,,1050772814
1/25/2008,2392565772,3958207.926,22916530.58,,,,98343864.23,,92158622.43,294325,,,8762991788,,1064089531
1/28/2008,2396951395,2111724.923,19234215.9,,,,145838083.3,,76894521,259200,,,8462560429,,1270206801
1/29/2008,1899857715,2858640.103,14400749.77,,,,101154241.6,,60954521.08,776799.984,,,5830299484,,928674555.7
1/30/2008,3075710171,2162678.961,24008999.25,,,,87934497.39,,96204822.38,1156442,,,12182997081,,1103556049
1/31/2008,2803928400,5428544.194,25057529.6,,,,92359996.43,,108647104,1764125.964,,,12544038626,,1372738232
2/1/2008,2306317341,4425015.078,12597000,,,,85421737.3,,69702601.3,238415.9904,,,9248093911,,1023573327
2/4/2008,1477361457,4604300.164,12781749.59,,,,87507913.35,,42812926,364671.9926,,,6642823211,,808247473.3
2/5/2008,2011502624,2269322.042,20874490.33,,,,96118873.54,,94411743.26,81294,,,10860678202,,1075754789
2/6/2008,1742816329,3374140.125,21223384.01,,,,66196839.07,,107238216.8,994769.979,,,12292575076,,1059057911
2/7/2008,2582460177,4634880.17,22415697.7,,,,62313369.99,,136537800,142830.003,,,10827929316,,997054423.3
2/8/2008,1889803500,2428634.91,6778950,,,,108711134.8,,60248200.97,1058273.977,,,8511956768,,857243241.8
2/11/2008,1426153344,3408662,8241996.257,,,,87555856.58,,69508559.81,360976.0077,,,8393819767,,816629994.3
2/12/2008,2284026771,27660358.99,13670143.57,,,,57524358.85,,76059612.32,410133.9914,,,12951807361,,998240320
2/13/2008,1563770917,3730843.932,16208679.74,,,,63012868.99,,59827765.93,95000,,,11249458394,,708627982.1
2/14/2008,1400643369,4155480,25347209.6,,,,68975587.88,,53134818.13,369523.0154,,,10656093347,,636309671.8
2/15/2008,1203478826,2275591.958,25905550.81,,,,69895874.25,,59368910.08,183350,,,5668587126,,660971301.3
2/19/2008,1162035440,2448929.955,9953064.156,,,,85883862.2,,55332103.05,817297.9833,,,8509758579,,752964990.6
2/20/2008,1945942090,8534767.844,9903584.157,,,,91857822,,76063517.3,77120.0016,,,9514929321,,1426789796
2/21/2008,1661672280,17077961.37,7399620.232,,,,61156088,,79130950,530200.011,,,6574421614,,812591342.5
2/22/2008,1699439781,5458325.799,10457159.83,,,,67564970.1,,79895971.41,231264,,,8212055394,,897888599
2/25/2008,1825046937,6899265.25,13187648.21,,,,86061218.62,,81064702.94,9776.0002,,,9055731636,,920833413.3
2/26/2008,1767021236,5497077.099,18561184.4,,,,60386832,,84271566.88,129375.9948,,,9162616532,,843261408.6
2/27/2008,1463567491,1478378.973,10263069.83,,,,46901115,,60954467.75,178668.0036,,,8805967687,,940273930.4
2/28/2008,1132346036,4246272.078,8153640,,,,55356383.09,,62976330.86,83521.0017,,,7581025818,,686340882.7
2/29/2008,2102019516,4051564.152,27748679.13,,,,45244835.24,,79424407.76,4913.0001,,,9650031975,,1163091848
3/3/2008,1456488250,4411450.166,32098238.5,,,,46713344.21,,71604288,405538.0083,,,11985096320,,855056008.2
3/4/2008,2502933161,2649288.05,31751788.03,,,,55153273.06,,121582370,80987.9983,,,13087089980,,1017639598
3/5/2008,1792587335,46538694,13351034.58,,,,82542705.41,,107996596.1,67634.0014,,,8901102954,,818846684
3/6/2008,1621945400,8101519.844,11803725,,,,79926204,,87414250,80903,,,7775555260,,821427794.9
3/7/2008,2390183782,3992024.845,37055071.68,,,,69842968.78,,156516794,57072.0012,,,9441163044,,748688230.7
3/10/2008,2098628293,3900820,24198758.91,,,,52932747.87,,131984223.9,51546.0011,,,9257940226,,1744995488
3/11/2008,2478184139,2151808.959,35983943.44,,,,61178979.97,,145744319,19236,,,14006533539,,1047767179
3/12/2008,1583165286,2414256.954,21088940.65,,,,29254304.5,,75586937.43,234905.9951,,,8143853403,,1130876960
3/13/2008,2933081334,3273750.063,21423179,,,,53912098.09,,137199512.3,605000.025,,,11570535815,,819682304
3/14/2008,3510788946,3771285.074,33382168.48,,,,67380118.34,,156011957.6,271207.9884,,,12437972162,,972395893.3
3/17/2008,3242946279,1535400.94,40614781.86,,,,84183552.96,,151196222.5,1320478,,,13421057970,,1203763176
3/18/2008,2866411014,4020375,34279680.54,,,,54003888.91,,125327296,189720,,,11040594025,,1299278700
3/19/2008,2141800883,4811884.092,17685250.55,,,,49295441.69,,110237361.8,83250,,,12430610715,,950205294
3/20/2008,1953361764,1562334.029,17219619.73,,,,55873935.92,,84428718.5,337771,,,10732339221,,979858313.9
3/24/2008,1911986435,28104648,23659631,,,,60512759.01,,75770218.6,177192.9963,,,8454451633,,987093775.9
3/25/2008,1504813344,7661511.718,9414359.697,,,,70115460.84,,72043309.33,271488,,,6756926928,,1313179333
3/26/2008,1577947687,1626096.061,10086650.32,,,,35437679.4,,61677052.11,982723,,,6191432995,,894739584.9
3/27/2008,2138130335,1160700,12401528.39,,,,33982314,,70005898,956284.0196,,,6109352974,,739700189.1
3/28/2008,1357926441,576619.978,8961960.141,,,,42312477.53,,67773055.81,34055.0014,,,5627251479,,804130332.8
3/31/2008,1426755623,3063647.942,5027559.921,,,,62360710.92,,64535678.87,9708.0002,,,6901474242,,1083209480
4/1/2008,2664792018,1940274.035,16011775,,,,50793060.84,,95882603.61,306466,,,8277791049,,1374703828
4/2/2008,1737182044,1231200.023,17663814.57,,,,49730528.82,,62646472,309581.9937,,,6837193663,,816344113
4/3/2008,1449131453,1342599.976,8046983.87,,,,44017344,,43560900.18,29783.9994,,,6980089688,,527023791.2
4/4/2008,1577057015,1637999.94,8918540.145,,,,46927025.22,,78985725,203975,,,6811479495,,740639709.7
4/7/2008,1625087059,1019279.981,9958380.161,,,,46193675,,61389536.86,383075,,,6980316967,,564051137
4/8/2008,1624100293,837760.0308,8119592,,,,25005973.58,,48318800.9,19628,,,5349838959,,561056987.5
4/9/2008,1889424210,3991026.074,6816539.89,,,,27221487.54,,51614688,203574.0042,,,5398044988,,867773765.7
4/10/2008,1808012207,1534168,7503839.757,,,,30618630.52,,49866529.08,19432.0008,,,5490014544,,939349412.7
4/11/2008,2065155557,7959167.699,22970094,,,,23471594.19,,78821394.59,101703,,,6335929686,,526414808.8
4/14/2008,1441581657,6704640.128,10186227.84,,,,34859943.61,,50836018.09,87174,,,6049896348,,521379061.5
4/15/2008,1547451398,3034943.942,8008443,,,,24299631.16,,56281344,131679,,,4864400168,,795376823.3
4/16/2008,2120916047,1826192.966,9575377.688,,,,27003834,,56021112,49959.999,,,7581062496,,796210573.6
4/17/2008,1684109030,2257617.916,7249750.118,,,,34979588.59,,40518478,69062.0028,,,5095348657,,1318296602
4/18/2008,2166421499,1403136.026,23610588,,,,28785327.04,,48112020.93,45225,,,6301161130,,1457617480
4/21/2008,1382378308,1246675.977,7920419.739,,,,41785852.59,,30689120.59,25184.9995,,,5753178755,,482352102.7
4/22/2008,1284730272,1643728,14863265.76,,,,40285467.38,,39400428,19872,,,6679644052,,545606558.3
4/23/2008,1329419391,983164,5724143.906,,,,39649670,,35313871.65,9909.9998,,,5607953790,,794471400
4/24/2008,1872155968,1854668.966,11585750,,,,70656313,,61411228.8,79584.0032,,,5572402650,,610971468.3
4/25/2008,1592405957,2841906.051,6105396.202,,,,33644391,,39260159.23,30120.0006,,,5339530844,,1338348427
4/28/2008,1017389429,749359.9728,11152679.63,,,,24589548,,26158098,101760.002,,,4107252276,,584704448
4/29/2008,937816100.8,1458744,12202780.4,,,,22068489.37,,28857689.44,10158.0002,,,6195510756,,570785555.1
4/30/2008,2271167903,2468823.955,17009519.72,,,,32611940.45,,69487896.66,25360.0005,,,8320770163,,717010961.1
5/1/2008,2380087568,1963104,16941024,,,,91544288,,56903577.73,66495.0026,,,5386389237,,881704046.3
5/2/2008,1649158900,2142119,13124351.78,,,,86050282.81,,61936056,254850.005,,,5402034036,,1175849454
5/5/2008,1065817901,1183428.021,5934059.901,,,,24875479.18,,37772213,102279.998,,,3399190520,,587591046.7
5/6/2008,1577822450,1038624,6069456,,,,33832253.55,,44318974.22,15435.0003,,,5444334180,,642006394
5/7/2008,1721330320,4896723,6435259.894,,,,26473459.56,,43539663.3,361829.993,,,7664957901,,708191554.7
5/8/2008,1477645458,1592859.971,10773269.36,,,,31089583,,42978119.16,303142.0059,,,5086344713,,533234723.1
5/9/2008,1168856250,1028850.038,9030960,,,,17490644.7,,47640238.17,100980.004,,,4907889000,,428668867.1
5/12/2008,1173338330,964304.0176,6692320.222,,,,16834285,,31031342.39,192089.9962,,,4747968195,,482310841.7
5/13/2008,1062926649,579396,4066944,,,,22342550,,32524332,70965.9986,,,3737606550,,637765337
5/14/2008,1521219600,1698263.969,8815859.854,,,,25384453.42,,37408775,112617.9978,,,4181185110,,552708572.3
5/15/2008,1186368147,1951840.035,4849779.919,,,,30214844,,45755709.09,93798.0018,,,6429175656,,497672456
5/16/2008,1266762299,890329.9839,9608253.161,,,,24946880.41,,34422415.31,105040,,,4672728780,,652830959.1
5/19/2008,1409713661,2875260.104,16216115.73,,,,18841607.69,,62168065.25,242650,,,7047121400,,578218597.8
5/20/2008,1616552003,3123692.057,33525570.55,,,,25147715.58,,58900508,5225,,,6855455235,,867070965.6
5/21/2008,2081187537,1425965.027,17416800,,,,34198847.42,,87969400,30929.9994,,,7174321896,,1034505953
5/22/2008,1366913703,4201147,16538484.73,,,,73085742.47,,65670251,83184.0032,,,3980175387,,710722763.7
5/23/2008,1333825451,756008.0284,18212160.29,,,,53824390.92,,80029278,61872.0012,,,4725888456,,543471347.1
5/27/2008,1188022788,2106718.039,9950543.679,,,,27238793.93,,63341331.64,10314,,,5226270933,,583068660.4
5/28/2008,1115999421,1006176,19385904,,,,37026566,,52079976.98,173875.9966,,,4675444535,,589116031.9
5/29/2008,1526979100,1199688.022,27753647.55,,,,40404445.37,,48796403.15,401387.9922,,,5432648454,,747864366.2
5/30/2008,1016658228,1829540.034,6926087.888,,,,42108925,,37347288,261450.005,,,4528923181,,663664227.3
6/2/2008,1682676126,2929850,11757689.81,,,,48139728,,62885845.17,140940.0027,,,5963345102,,708065744.3
6/3/2008,2235073158,3823711.928,22867779.27,,,,49043069.14,,81839260.99,104000,,,6575920322,,755197200
6/4/2008,1767799795,2691779.949,19211136.31,,,,41158589.28,,70722106,362250,,,6782265938,,612435965.7
6/5/2008,1644726633,907022.9662,13007628.21,,,,29129925.5,,67633521.28,191448,,,5537471866,,668996574.5
6/6/2008,2932736296,2351523,23806150,,,,36733111.66,,106740000,319672.0062,,,7049924578,,742387942
6/9/2008,2035442935,903175.0175,25240614,,,,42722306.23,,100549350,644124.9875,,,7120190817,,605805670.3
6/10/2008,1822242593,672490,28077881.56,,,,38375118.62,,84190528,283024.0056,,,9451843293,,651532300
6/11/2008,2372362169,1353422.973,18779460.88,,,,30928198.86,,105552448.2,79871.9968,,,10020843126,,949731253
6/12/2008,2091366983,1951638,22165875,,,,27967458.48,,113709219,39920.0016,,,8266626670,,805066290
6/13/2008,1890175849,1563783.03,16918056.54,,,,29229052,,87448456.58,110109.9978,,,6018937194,,741927054.7
6/16/2008,1420231122,1605693.031,8875384.719,,,,28402399.48,,73184636,40479.9984,,,4880317661,,715066440.4
6/17/2008,1865650930,2567814.95,5839456,,,,22102311.41,,72296632.28,4131460.082,,,5409121526,,512439910
6/18/2008,2176962264,5679571.888,15435774.28,,,,43664893.17,,99085251.71,130545.9974,,,6883987463,,1076983932
6/19/2008,2490333910,2732730.054,10616099.34,,,,49061759.07,,118173904.1,458252.0092,,,7516919403,,1835012151
6/20/2008,2581959540,4594693.908,11208464.17,,,,57766512,,138866112,824889.0169,,,12951322242,,1054861275
6/23/2008,1638160548,2075817.958,14112816.43,,,,36895084.29,,90744001.52,434252.0091,,,6906722221,,909207046.3
6/24/2008,2245377140,12731368,15335416.7,,,,46857798.2,,140922805.3,310272,,,7576477979,,1315797663
6/25/2008,2229395192,1811700,11530528.35,,,,47861083.86,,115733476.9,951876,,,8960574650,,1498003057
6/26/2008,3324042435,4328981.91,27504514.78,,,,37486910.25,,171317941.3,1414311,,,9320516496,,1258431605
6/27/2008,2867814935,5091060.214,26086003.85,,,,36469860.73,,239060936.1,930431.9808,,,7339587752,,1977983730
6/30/2008,2397596680,3119936.066,43124340.73,,,,38981375,,170379732.9,2277776,,,7153231440,,1107372388
7/1/2008,3685988625,2135319,47090602.08,,,,69253934.61,,239522126.9,876600.018,,,11810725871,,1314506637
7/2/2008,2773469549,933768,34540758,,,,43322391,,134570821.9,395240.0082,,,10018056410,,1120399281
7/3/2008,2317140691,2396235.898,39612483.16,,,,22051006.46,,152873172,164050,,,6648619254,,970217953.6
7/7/2008,3130356005,3154143,46209500.66,,,,43383270.92,,173269905.2,169155.007,,,10910070667,,922300878.5
7/8/2008,3588838157,2429764.102,64862458.09,,,,75117005.94,,164949018,1146208,,,11923893923,,937546781.9
7/9/2008,2714052721,3290234.859,24929441.64,,,,32373881.32,,169594485.5,732886,,,11418723196,,802220724
7/10/2008,3698457017,2998399.872,38438125,,,,54903091.86,,177473549.1,95480.004,,,10739923180,,983401050
7/11/2008,3937181100,4318857.093,60970524.25,,,,29738689.38,,198460424.9,536712.0228,,,9627385647,,994224914.6
7/14/2008,2874027650,3060634,31443469.55,,,,48795434.13,,166303006.2,304590.0065,,,6269490392,,605236789.5
7/15/2008,4493585443,3072224.863,56156133.8,,,,86990356.06,,169294724.9,392112,,,13736721375,,1394241771
7/16/2008,3485234008,2986419,75734676.7,,,,44688335.06,,125800335.8,33018.9986,,,9483650229,,1064438501
7/17/2008,4134801362,6036633,61069547.81,,,,81010138.38,,152806001.6,302528,,,11616533216,,926069428.3
7/18/2008,2432905192,5264910.11,21645396,,,,44160864,,88967212.15,14150.9994,,,6614882408,,958260568.2
7/21/2008,1865091838,7786619.837,17448830.78,,,,38510186.54,,92721062,14097.0006,,,5569984315,,629286372
7/22/2008,2864488956,4398404,11580000.3,,,,40937203.21,,123794882,226368,,,6312919020,,700291100
7/23/2008,2877971104,3562560,21012742.95,,,,59049739.13,,87382967.43,33425,,,18759829224,,707132000
7/24/2008,2551353715,6298911.738,14562404.79,,,,68679117,,110177112.1,28746,,,1429367726,,642778651.3
7/25/2008,2202197625,2525952,12900034.19,,,,43744968.87,,87623136,57203.9976,,,1130738946,,526342455.7
7/28/2008,1791427134,2086834.045,15876683.31,,,,29048784.59,,79853200,33018.9986,,,959585011.1,,732920748.9
7/29/2008,1958379356,2514867,16988438.75,,,,55258480.84,,106686094.3,37720.0016,,,1280219623,,685796748
7/30/2008,2828602368,2960729.879,26626400.8,,,,46215473,,102906250.3,390730.0164,,,1669943748,,963971188.1
7/31/2008,2820430756,2375030.049,22381619.01,,,,44044504.86,,68235711,42543,,,2817909000,,755040180.6
8/1/2008,2324321950,4536953.813,16126079.53,,,,33933060,,80780622.52,121654.0026,,,1544176752,,775611323.7
8/4/2008,1827685895,1187823,28952371.27,,,,21069552.41,,73645548.86,191352.0042,,,2288471304,,554303017.4
8/5/2008,2667916819,1356848,24065763.09,,,,52537812,,113441700,443904.0192,,,1774017851,,947408209.5
8/6/2008,2070132105,733339.9852,21958453,,,,54742867.97,,73586457.22,78097.9983,,,1461314604,,764571611
8/7/2008,2051401567,1317567.973,20145834.3,,,,27946045.08,,96551252.91,63363.9972,,,1575932110,,527384497.1
8/8/2008,3658184211,1336122.946,28277910.43,,,,34621370.35,,145118762.4,1217519.947,,,2107149156,,691668064.3
8/11/2008,2653904488,4205907.084,20395734.38,,,,35297855,,129719820,73215.9968,,,1769502631,,654780744
8/12/2008,2621962382,2367963,20456899.38,,,,37125567.3,,122257731,27263.9994,,,1596923624,,624563845.7
8/13/2008,3260130837,2005269.041,26790399.19,,,,58178542.23,,135050819.8,113050.0025,,,2105841280,,801660144.1
8/14/2008,2870891878,1479113.97,31091533.47,,,,104476612,,106805323.5,157640.0035,,,1399882926,,655300006.6
8/15/2008,1935668160,628396,29920648.55,,,,31887024,,113666763.8,8991.9998,,,1517345411,,545740296
8/18/2008,2713291860,997734.959,22732164,,,,21251545.59,,92392533.49,76602.0017,,,1371781623,,724878252
8/19/2008,2184591670,1791518.963,22510799.33,,,,31171644,,108468325.3,62313.9972,,,2296776625,,736439327.9
8/20/2008,2442200833,992508,91050022.65,,,,22093200,,119775000,57733,,,1594984367,,964593750
8/21/2008,1918389480,3599095.075,73579093.28,,,,14292397,,97173430.45,233219.9896,,,1080676527,,562503550
8/22/2008,2102926016,805076,30825900.93,,,,23560472,,123964737.9,35735.9984,,,775268910.4,,414948198.6
