Date,DIA,DLN,DOG,DRIP,DSLV,DUST,DVY,DWTI,DXD,DXJ,EDC,EDZ,EEM,EEMV,EFA
7/3/2007,135.690002,61.400002,58.349998,,,,73.120003,,49.34,56.619999,,,135.369987,,82.330002
7/5/2007,135.559998,61.290001,58.400002,,,,72.849998,,49.34,56.330002,,,135.96999,,81.919998
7/6/2007,136.130005,61.48,58.209999,,,,72.849998,,48.900002,56.07,,,138.299995,,82.510002
7/9/2007,136.479996,61.48,58.029999,,,,72.800003,,48.619999,56.220001,,,139.640007,,82.709999
7/10/2007,135.020004,60.470001,58.73,,,,71.400002,,49.650002,56.139999,,,136.890003,,81.699997
7/11/2007,135.899994,60.950001,58.240002,,,,71.870003,,49.200001,56.16,,,138.020016,,82.470001
7/12/2007,138.339996,62.220001,57.189999,,,,73.160004,,47.099998,56.32,,,141.050011,,83.620003
7/13/2007,138.910004,62.400002,57.09,,,,73.349998,,46.900002,56.639999,,,142.799995,,83.559998
7/16/2007,139.460007,62.360001,56.860001,,,,73.07,,46.689999,56.52,,,141.399994,,83.370003
7/17/2007,139.800003,62.34,56.799999,,,,73.150002,,46.48,56.23,,,141.290005,,83.089996
7/18/2007,139.330002,62.07,56.98,,,,72.669998,,46.799999,56,,,139.560001,,82.800003
7/19/2007,139.889999,62.25,56.650002,,,,72.849998,,46.450001,56.240002,,,140.949989,,83.269997
7/20/2007,138.539993,61.400002,57.299999,,,,71.82,,47.27,55.810001,,,139.98,,82.410004
7/23/2007,139.210007,61.849998,56.970001,,,,72,,46.900002,56.130001,,,144.029995,,82.910004
7/24/2007,137.270004,60.580002,57.82,,,,70.220001,,48.25,56.040001,,,139.100006,,81.660004
7/25/2007,137.5,60.939999,57.700001,,,,70.550003,,47.939999,55.77,,,139.899994,,81.440002
7/26/2007,134.710007,59.48,58.84,,,,68.699997,,49.700001,54.900002,,,132.770016,,78.730003
7/27/2007,132.110001,58.279999,60.029999,,,,67.800003,,51.5,54.560001,,,131.049992,,77.639999
7/30/2007,133.539993,59.139999,59.52,,,,68.400002,,50.75,55.25,,,135.339993,,79.019997
7/31/2007,132.169998,58.439999,60.209999,,,,67.699997,,52,54.98,,,132.569996,,78.919998
8/1/2007,133.410004,59.150002,59.5,,,,68.599998,,50.900002,54.610001,,,132.050011,,79.050003
8/2/2007,134.779999,59.310001,58.959999,,,,68.849998,,49.98,54.560001,,,133.509991,,79.290001
8/3/2007,132.190002,57.91,60.200001,,,,66.480003,,52.240002,53.630001,,,127.749985,,77.860001
8/6/2007,134.199997,59.330002,59.169998,,,,68.540001,,50.299999,54.540001,,,130.029991,,78.709999
8/7/2007,135.050003,59.849998,58.959999,,,,69.269997,,49.610001,54.580002,,,131.000015,,78.980003
8/8/2007,136.550003,60.529999,58.310001,,,,70.099998,,48.639999,54.529999,,,135.399994,,80.260002
8/9/2007,132.789993,58.869999,59.810001,,,,67.800003,,51.119999,53.959999,,,129.800011,,77.970001
8/10/2007,131.940002,58.77,59.959999,,,,68.360001,,51.799999,53.389999,,,127.550011,,76.629997
8/13/2007,132.179993,58.959999,60.169998,,,,68.07,,51.990002,53.419998,,,128.810005,,76.779999
8/14/2007,130.490005,57.740002,60.98,,,,66.849998,,52.650002,53,,,125.480015,,76.040001
8/15/2007,128.850006,56.93,61.779999,,,,66.089996,,54.619999,52.439999,,,120.549992,,74.260002
8/16/2007,129.149994,57.669998,61.599998,,,,67.660004,,54.209999,52.619999,,,118.5,,73.940002
8/17/2007,130.550003,59.049999,60.779999,,,,69.199997,,52.959999,52.470001,,,122.25,,74.620003
8/20/2007,130.960007,58.939999,60.700001,,,,69,,52.900002,51.5,,,122.499985,,74.860001
8/21/2007,130.679993,59.040001,60.799999,,,,69.309998,,52.759998,52.27,,,122.049992,,74.809998
8/22/2007,132.289993,59.549999,60.099998,,,,70.07,,51.599998,52.860001,,,127.299992,,76.580002
8/23/2007,132.169998,59.509998,60.139999,,,,69.690002,,51.68,53.380001,,,127.950005,,76.919998
8/24/2007,133.639999,60.139999,59.400002,,,,70.209999,,50.509998,53.150002,,,131.000015,,78.260002
8/27/2007,133.119995,59.580002,59.68,,,,69.230003,,51.040001,53.200001,,,131.600006,,77.43
8/28/2007,130.490005,58.18,60.849998,,,,67.760002,,53.009998,52.470001,,,126.249985,,75.870003
8/29/2007,132.740005,59.41,59.849998,,,,68.900002,,51.299999,52.93,,,131.25,,77.610001
8/30/2007,132.570007,59.09,60.049999,,,,68.589996,,51.580002,52.860001,,,130.580006,,77.07
8/31/2007,133.399994,59.619999,59.599998,,,,69.089996,,50.900002,54.02,,,133.950005,,78.419998
9/4/2007,134.339996,60.16,59.220001,,,,69.720001,,50.119999,53.959999,,,136.209995,,79.139999
9/5/2007,133.220001,59.450001,59.869999,,,,68.839996,,50.810001,52.880001,,,134.150013,,77.989998
9/6/2007,133.529999,59.740002,59.669998,,,,69.110001,,50.73,53,,,135.200008,,78.279999
9/7/2007,131.520004,58.77,60.669998,,,,68.139999,,52.27,52.41,,,132.149998,,77.330002
9/10/2007,131.429993,58.650002,60.669998,,,,67.760002,,52.52,52.66,,,132.249985,,77.010002
9/11/2007,133.080002,59.470001,59.900002,,,,68.5,,50.959999,52.34,,,134.919994,,78.339996
9/12/2007,133.25,59.689999,59.919998,,,,68.639999,,50.650002,52.439999,,,135.399994,,78.419998
9/13/2007,134.300003,60.09,59.459999,,,,68.870003,,50.27,52.09,,,136.899994,,78.75
9/14/2007,134.460007,60.150002,59.310001,,,,69,,49.91,52.25,,,137.169994,,78.290001
9/17/2007,134.059998,59.889999,59.580002,,,,68.800003,,50.34,51.91,,,136.299992,,77.190002
9/18/2007,137.350006,61.540001,58.09,,,,70.779999,,47.849998,52.43,,,142.899994,,79.699997
9/19/2007,138.160004,62,57.790001,,,,71.269997,,47.450001,53.009998,,,143.549995,,80.419998
9/20/2007,137.699997,61.689999,57.93,,,,70.580002,,47.75,52.860001,,,143.100002,,80.349998
9/21/2007,137.899994,61.810001,57.740002,,,,70.660004,,47.400002,53.119999,,,144.999985,,80.699997
9/24/2007,137.550003,61.07,58.029999,,,,69.93,,47.759998,53.18,,,146.799992,,80.879997
9/25/2007,137.720001,60.970001,57.25,,,,69.120003,,47.400002,53.290001,,,146.25,,80.980003
9/26/2007,138.529999,61.189999,56.91,,,,69.620003,,46.639999,53.84,,,148.200005,,81.379997
9/27/2007,139.130005,61.509998,56.779999,,,,69.709999,,46.349998,54.709999,,,150.399994,,82.459999
9/28/2007,138.910004,61.18,56.849998,,,,69.300003,,46.389999,54.759998,,,149.450008,,82.589996
10/1/2007,140.600006,62.099998,56.139999,,,,70.199997,,45.48,55.57,,,154.149994,,83.650002
10/2/2007,140.119995,62.099998,56.259998,,,,70.330002,,45.57,55.360001,,,155.199989,,83.440002
10/3/2007,139.610001,61.889999,56.599998,,,,70.449997,,45.700001,55.150002,,,150.500015,,83.059998
10/4/2007,139.509995,62,56.599998,,,,70.639999,,46,55.150002,,,152.000015,,83.349998
10/5/2007,140.679993,62.529999,56.169998,,,,71.459999,,45.330002,55.639999,,,157.070011,,84.199997
10/8/2007,140.259995,62.23,56.330002,,,,70.910004,,45.599998,55.119999,,,155.399998,,83.419998
10/9/2007,141.570007,62.709999,55.869999,,,,71.389999,,44.790001,55.080002,,,157.820011,,84.349998
10/10/2007,140.729996,62.509998,56.240002,,,,70.940002,,45.439999,54.810001,,,158.03001,,84.190002
10/11/2007,140.210007,62.290001,56.400002,,,,70.879997,,45.82,54.919998,,,156.639988,,84.580002
10/12/2007,141.119995,62.490002,56.139999,,,,70.949997,,45.130001,54.889999,,,159.500015,,84.949997
10/15/2007,140.020004,61.950001,56.619999,,,,70.099998,,45.939999,54.25,,,157.550011,,84.260002
10/16/2007,139.160004,61.470001,56.91,,,,69.07,,46.450001,53.540001,,,154.629993,,82.959999
10/17/2007,139.160004,61.450001,57.049999,,,,69.029999,,46.57,53.209999,,,158.199989,,83.839996
10/18/2007,138.800003,61.240002,57.099998,,,,68.559998,,46.68,53.630001,,,159,,84.040001
10/19/2007,134.929993,59.75,58.709999,,,,67.089996,,49.099998,52.810001,,,152.199989,,82.190002
10/22/2007,135.449997,60.009998,58.439999,,,,67,,48.860001,52.889999,,,153.299995,,82.089996
10/23/2007,136.419998,60.41,57.939999,,,,67.949997,,48.48,53.110001,,,157.550011,,83.25
10/24/2007,136.5,60.299999,57.970001,,,,67.75,,48.189999,52.529999,,,156.519985,,83.07
10/25/2007,136.899994,60.299999,57.889999,,,,68.089996,,47.959999,52.799999,,,158.51001,,83.449997
10/26/2007,137.949997,61.150002,57.599998,,,,69.75,,47.220001,54,,,162.999985,,84.959999
10/29/2007,138.649994,61.439999,57.169998,,,,69.400002,,46.759998,54.41,,,166.749985,,85.580002
10/30/2007,137.820007,61.09,57.549999,,,,69.050003,,47.349998,54.279999,,,163.599987,,84.900002
10/31/2007,138.949997,61.700001,56.990002,,,,69.349998,,46.790001,54.799999,,,167.189999,,86.099998
11/1/2007,135.850006,59.880001,58.5,,,,67.459999,,48.619999,54.040001,,,160.439999,,84.290001
11/2/2007,136.050003,59.91,58.240002,,,,66.970001,,48.450001,54.029999,,,161.349987,,84.760002
11/5/2007,135.210007,59.41,58.849998,,,,66.550003,,49.099998,53.66,,,155.73999,,83.410004
11/6/2007,136.509995,60.080002,57.830002,,,,67.400002,,48.299999,54.09,,,161.649994,,84.669998
11/7/2007,133.350006,58.400002,59.459999,,,,65.199997,,50.48,53.16,,,156.500015,,83.199997
11/8/2007,132.449997,58.610001,59.950001,,,,65.75,,51,52.610001,,,157.299992,,83.349998
11/9/2007,130.309998,57.959999,60.77,,,,66.010002,,52.450001,52,,,153.600002,,81.730003
11/12/2007,129.770004,57.57,61.240002,,,,65.949997,,53.099998,52.009998,,,145.100006,,80.389999
11/13/2007,133.139999,59.279999,59.509998,,,,67.550003,,50.779999,52.580002,,,155.349987,,82.550003
11/14/2007,132.710007,58.889999,59.98,,,,66.849998,,50.849998,52.720001,,,155.499985,,82.419998
11/15/2007,131.470001,58.189999,60.299999,,,,66.080002,,51.869999,52.279999,,,151.919998,,81.059998
11/16/2007,131.440002,58.220001,60.139999,,,,65.760002,,51.650002,52.080002,,,153.800011,,81.32
11/19/2007,129.600006,57.18,61.049999,,,,64.400002,,53.080002,51.259998,,,146.709995,,79.169998
11/20/2007,130.330002,57.360001,60.799999,,,,64.699997,,52.599998,52.32,,,150.740009,,80.940002
11/21/2007,127.790001,56.43,61.959999,,,,64.139999,,54.700001,51.549999,,,143.150013,,79.110001
11/23/2007,129.419998,57.380001,61.130001,,,,65.169998,,53.41,52.380001,,,147.380013,,81.099998
11/26/2007,127.459999,56.080002,62.099998,,,,63.439999,,55.02,52.560001,,,141.53001,,79.830002
11/27/2007,129.320007,56.959999,61.139999,,,,64.470001,,53.349998,53.259998,,,146.949989,,80.910004
11/28/2007,132.830002,58.599998,59.509998,,,,66.68,,50.779999,53.639999,,,155.000015,,83.209999
11/29/2007,133.169998,58.59,59.57,,,,66.449997,,50.16,54.150002,,,153.099987,,82.529999
11/30/2007,134.160004,59.349998,59.130001,,,,67.410004,,49.900002,53.950001,,,154.400013,,82.980003
12/3/2007,133.309998,58.919998,59.540001,,,,67.300003,,50.009998,53.880001,,,153.060001,,82.669998
12/4/2007,132.429993,58.560001,59.82,,,,66.889999,,50.799999,53.400002,,,152.660007,,82.150002
12/5/2007,134.449997,59.490002,58.950001,,,,67.870003,,49.439999,54.419998,,,159.440014,,83.099998
12/6/2007,136.080002,60.290001,58.150002,,,,68.669998,,48.200001,54.580002,,,161.949989,,83.889999
12/7/2007,136.389999,60.209999,58.200001,,,,68.5,,48.040001,54.450001,,,160.029991,,83.559998
12/10/2007,137.399994,60.740002,57.700001,,,,69.349998,,47.299999,54.759998,,,160.080002,,84.419998
12/11/2007,134.399994,59.200001,58.810001,,,,67.330002,,49.200001,53.5,,,153.299995,,82.220001
12/12/2007,135,59.580002,58.900002,,,,67.279999,,48.880001,53.540001,,,157.899994,,83.870003
12/13/2007,135,59.59,58.639999,,,,66.739998,,48.849998,52.5,,,153.560005,,82.160004
12/14/2007,133.449997,58.68,59.43,,,,65.730003,,50,51.349998,,,149.900013,,79.940002
12/17/2007,131.929993,57.389999,60.220001,,,,64.949997,,51.209999,49.790001,,,143.51001,,78.239998
12/18/2007,132.550003,57.759998,59.98,,,,65.400002,,51,50.310001,,,147.450005,,79.220001
12/19/2007,132.270004,57.630001,60.139999,,,,65.209999,,51.18,50.200001,,,148.410004,,78.57
12/20/2007,132.710007,57.849998,59.220001,,,,65.519997,,50.07,50.150002,,,149.220005,,79.129997
12/21/2007,134.339996,58.599998,58.349998,,,,67.360001,,48.75,50.889999,,,153.720005,,80.260002
12/24/2007,135.309998,59.209999,57.900002,,,,67.019997,,47.880001,50.880001,,,154.340012,,78.580002
12/26/2007,135.419998,59.110001,58.130001,,,,66.860001,,48.150002,51.220001,,,155.139988,,78.800003
12/27/2007,133.679993,58.330002,58.560001,,,,65.209999,,49.34,50.509998,,,151.560001,,78.32
12/28/2007,133.410004,58.209999,58.790001,,,,64.889999,,49.380001,50.790001,,,152.129997,,78.989998
12/31/2007,132.550003,57.759998,59.349998,,,,64.489998,,50.18,50.799999,,,150.299995,,78.5
1/2/2008,130.630005,57.029999,60.200001,,,,63.700001,,51.349998,50.599998,,,147.819992,,78.220001
1/3/2008,130.740005,57.099998,60.099998,,,,63.130001,,51.48,50.810001,,,149.150013,,78.349998
1/4/2008,128.169998,55.91,61.130001,,,,61.639999,,53.650002,49.459999,,,144.669994,,76.57
1/7/2008,128.059998,56.259998,61.27,,,,62.509998,,53.389999,49.439999,,,145.730015,,76.650002
1/8/2008,125.849998,55.139999,62.509998,,,,61.130001,,55.299999,49.470001,,,144.600002,,76.220001
1/9/2008,126.959999,55.900002,61.849998,,,,61.450001,,54.400002,50.259998,,,149.339996,,76.769997
1/10/2008,127.82,56.490002,61.470001,,,,62.48,,54,49.650002,,,151.100006,,76.690002
1/11/2008,126.190002,55.959999,62.419998,,,,62.040001,,55.009998,49.110001,,,146.850002,,75.160004
1/14/2008,127.510002,56.32,61.5,,,,62.09,,53.98,49.869999,,,149.009995,,76.360001
1/15/2008,125.300003,54.98,62.650002,,,,60.66,,55.650002,48.25,,,142.269985,,73.879997
1/16/2008,124.650002,54.860001,63.110001,,,,61.349998,,56.5,47.849998,,,136.350002,,72.389999
1/17/2008,121.769997,53.09,64.660004,,,,58.970001,,59.310001,47.119999,,,132.380013,,71.300003
1/18/2008,120.57,52.610001,65.089996,,,,58.27,,60.209999,47.889999,,,135.399994,,71.709999
1/22/2008,119.220001,52.5,65.82,,,,58.169998,,61.450001,46.419998,,,132,,69.709999
1/23/2008,122.699997,54.259998,64.099998,,,,61.34,,58.139999,46.119999,,,132.839996,,69.300003
1/24/2008,123.43,54.610001,63.849998,,,,61.540001,,57.200001,47.32,,,135.419998,,71.730003
1/25/2008,122.190002,53.779999,64.589996,,,,60.830002,,58.639999,48.25,,,133.359993,,70.690002
1/28/2008,123.529999,54.849998,64.050003,,,,62.419998,,57.09,48,,,136.659988,,71.480003
1/29/2008,124.540001,55.400002,63.299999,,,,63.360001,,56.200001,48.549999,,,135.990005,,71.910004
1/30/2008,123.779999,55.029999,63.599998,,,,63.040001,,56.990002,48.59,,,134.199989,,71.580002
1/31/2008,126,56.080002,62.549999,,,,64.610001,,54.900002,49.139999,,,136.890003,,72.339996
2/1/2008,127.43,56.950001,61.75,,,,65.790001,,53.700001,49.669998,,,139.620003,,73.550003
2/4/2008,126.029999,56.150002,62.349998,,,,64.720001,,54.98,49.279999,,,140.049992,,72.800003
2/5/2008,122.959999,54.290001,63.700001,,,,62.610001,,57.900002,47.82,,,132.509995,,69.459999
2/6/2008,122.260002,53.900002,64.449997,,,,62.110001,,58.450001,47.369999,,,130.340012,,69.400002
2/7/2008,122.730003,54.400002,63.990002,,,,62.740002,,58,47.610001,,,132.549992,,69.050003
2/8/2008,121.75,53.849998,64.5,,,,62.110001,,58.709999,46.619999,,,132.299995,,68.339996
2/11/2008,122.32,54.02,64.190002,,,,61.619999,,58.209999,46.880001,,,133.940014,,68.699997
2/12/2008,123.769997,54.599998,63.759998,,,,62.330002,,56.849998,47.689999,,,136.100006,,70.18
2/13/2008,125.260002,55.189999,62.799999,,,,62.549999,,55.689999,47.5,,,139.160007,,70.660004
2/14/2008,124.010002,54.32,63.209999,,,,61.689999,,56.919998,47.990002,,,137.370003,,70.339996
2/15/2008,123.330002,54.439999,63.650002,,,,62.080002,,57.080002,48.25,,,138.350006,,70.599998
2/19/2008,123.68,54.299999,63.720001,,,,61.349998,,56.849998,48.939999,,,140.160004,,71.290001
2/20/2008,124.089996,54.639999,63.040001,,,,62.02,,56.259998,48.200001,,,141.330002,,70.919998
2/21/2008,123.199997,54.009998,63.900002,,,,60.869999,,57.25,48.200001,,,139.350002,,70.790001
2/22/2008,123.800003,54.419998,63.299999,,,,61.630001,,56.700001,48.18,,,141.21999,,71.690002
2/25/2008,125.57,55.150002,62.560001,,,,62.299999,,55.240002,48.880001,,,143.850002,,72.830002
2/26/2008,126.809998,55.470001,61.849998,,,,62.59,,54.099998,49.759998,,,145.749985,,73.910004
2/27/2008,126.830002,55.369999,62.049999,,,,62.41,,54.099998,49.630001,,,146.979984,,74.150002
2/28/2008,125.839996,54.720001,62.48,,,,61.119999,,55.029999,49.130001,,,145.400013,,73.440002
2/29/2008,123.010002,53.240002,63.599998,,,,59.189999,,57.650002,49.130001,,,139.620003,,71.599998
3/3/2008,122.5,53.150002,64.029999,,,,58.869999,,57.82,48.860001,,,140.379993,,71.809998
3/4/2008,122.400002,52.880001,64.339996,,,,58.779999,,58.09,47.639999,,,137.120007,,70.720001
3/5/2008,122.870003,53.09,63.849998,,,,58.720001,,57.779999,48.310001,,,140.000015,,71.57
3/6/2008,120.800003,51.799999,65.25,,,,57.18,,59.75,47.59,,,135.200008,,70.550003
3/7/2008,118.93,51.509998,66.300003,,,,57.299999,,61.18,47.560001,,,133.329987,,69.720001
3/10/2008,117.980003,50.66,66.699997,,,,56.740002,,62.459999,46.860001,,,130.98999,,69.370003
3/11/2008,122.059998,52.869999,64.279999,,,,59.529999,,58.009998,48.09,,,139.799995,,71.559998
3/12/2008,121.400002,52.369999,64.690002,,,,58.720001,,58.849998,47.939999,,,137.210014,,71.559998
3/13/2008,121.510002,52.380001,64.449997,,,,59.029999,,58.700001,48.400002,,,135.959999,,71.68
3/14/2008,120.019997,51.310001,65.699997,,,,57.580002,,59.970001,46.759998,,,131.139988,,69.949997
3/17/2008,120.089996,51.009998,65.550003,,,,56.900002,,59.700001,46.66,,,127.899994,,68.889999
3/18/2008,124.050003,53.25,63.200001,,,,59.040001,,55.84,47.43,,,134.549995,,71
3/19/2008,121.440002,52.360001,64.900002,,,,58.400002,,58.740002,46.25,,,126.470009,,68.43
3/20/2008,123.110001,54.060001,63.799999,,,,60.450001,,56.110001,46.27,,,128.600006,,69.459999
3/24/2008,125.339996,54.34,62.41,,,,61.049999,,54.299999,47.889999,,,133.529995,,70.730003
3/25/2008,125.129997,54.259998,62.099998,,,,60.459999,,54.360001,48.48,,,135.579987,,71.760002
3/26/2008,123.919998,53.490002,62.650002,,,,59.299999,,55.610001,48.41,,,134.480015,,71.760002
3/27/2008,123.150002,53,63.080002,,,,58.57,,56.18,48.790001,,,133.830002,,71.699997
3/28/2008,122.230003,52.419998,63.560001,,,,57.669998,,56.889999,48.650002,,,133.589996,,71.639999
3/31/2008,122.400002,52.639999,63.639999,,,,57.869999,,56.959999,48.540001,,,134.379993,,71.900002
4/1/2008,126.07,54.810001,61.75,,,,60.540001,,53.150002,49.43,,,139.539986,,74.169998
4/2/2008,126.190002,54.720001,61.740002,,,,60.470001,,53.48,49.139999,,,139.640007,,74.330002
4/3/2008,126.330002,54.799999,61.709999,,,,60.48,,53.389999,49.639999,,,141.339993,,74.550003
4/4/2008,126.099998,54.599998,61.720001,,,,59.939999,,53.25,49.75,,,140.769985,,74.800003
4/7/2008,126.050003,54.799999,61.700001,,,,60.25,,53.619999,49.75,,,142.640007,,75.260002
4/8/2008,126.129997,54.400002,61.84,,,,59.779999,,53.450001,49.07,,,141.860012,,74.470001
4/9/2008,125.650002,53.860001,61.799999,,,,58.869999,,53.52,48.470001,,,139.649998,,73.860001
4/10/2008,125.949997,54.02,61.759998,,,,58.950001,,54.049999,48.580002,,,141.650013,,73.629997
4/11/2008,123.339996,52.919998,63.07,,,,58.169998,,55.869999,48.43,,,139.340012,,72.639999
4/14/2008,123.169998,52.380001,63.189999,,,,56.970001,,56.029999,48.43,,,139.01001,,72.800003
4/15/2008,123.480003,52.689999,62.91,,,,57.759998,,55.68,48.77,,,140.640003,,73.309998
4/16/2008,126.639999,53.869999,61.419998,,,,59.18,,52.93,49.959999,,,144.800011,,75.620003
4/17/2008,126.699997,54.009998,61.700001,,,,59.560001,,52.91,49.330002,,,143.750015,,74.779999
4/18/2008,127.860001,54.810001,60.68,,,,60.169998,,51.700001,50.25,,,145.919998,,75.309998
4/21/2008,128.029999,54.439999,60.599998,,,,59.169998,,51.700001,50.369999,,,146.660007,,75.900002
4/22/2008,127.370003,54.07,60.939999,,,,58.580002,,52.59,49.68,,,145.299992,,75.110001
4/23/2008,127.300003,54.02,60.959999,,,,58.18,,52.169998,49.549999,,,147.390003,,75.5
4/24/2008,128.100006,54.709999,60.5,,,,59.41,,51.299999,49.740002,,,145.5,,75.010002
4/25/2008,128.800003,55.290001,60.330002,,,,60.09,,51.119999,50.200001,,,146.570011,,75.629997
4/28/2008,128.789993,55.099998,60.349998,,,,60.18,,51.18,50.880001,,,146.289986,,76.07
4/29/2008,128.179993,54.84,60.650002,,,,59.790001,,51.549999,50.790001,,,143.700005,,75.400002
4/30/2008,128.190002,54.619999,60.639999,,,,59.369999,,51.709999,50.720001,,,146.660007,,75.809998
5/1/2008,129.960007,55.77,59.82,,,,61.16,,50.099998,51.150002,,,148.220009,,76.269997
5/2/2008,130.729996,55.93,59.439999,,,,61.150002,,49.68,50.970001,,,149.640003,,76.480003
5/5/2008,129.630005,55.560001,59.939999,,,,60.849998,,50.41,51.139999,,,149.529991,,76.610001
5/6/2008,130.25,55.84,59.68,,,,60.970001,,49.919998,51.450001,,,151.200005,,77.18
5/7/2008,128.399994,54.59,60.709999,,,,59.799999,,51.349998,51.689999,,,146.700005,,75.830002
5/8/2008,128.240005,54.549999,60.490002,,,,59.57,,51.439999,51.380001,,,148.209995,,76.489998
5/9/2008,127.5,54.150002,61.02,,,,59.189999,,52.099998,50.490002,,,147,,75.879997
5/12/2008,128.759995,54.790001,60.400002,,,,60.23,,51.029999,50.549999,,,148.890003,,76.639999
5/13/2008,128.410004,54.66,60.52,,,,59.98,,51.43,50.689999,,,149.600006,,76.379997
5/14/2008,129,54.959999,60.299999,,,,60.110001,,51.07,51.189999,,,149.960014,,76.379997
5/15/2008,130.050003,55.450001,59.799999,,,,60.77,,50.049999,52.110001,,,153.149998,,77.68
5/16/2008,129.600006,55.299999,59.790001,,,,60.200001,,50.119999,52.52,,,155.100002,,78.519997
5/19/2008,130.229996,55.400002,59.639999,,,,60.119999,,49.560001,52.75,,,155.129997,,78.199997
5/20/2008,128.309998,54.610001,60.450001,,,,59.619999,,51.16,52.25,,,152.439995,,77.480003
5/21/2008,126.059998,53.810001,61.5,,,,58.639999,,53,51.549999,,,150.890007,,76.599998
5/22/2008,126.019997,53.93,61.549999,,,,59.150002,,52.93,51.990002,,,151.329987,,77.489998
5/23/2008,124.610001,53.240002,62.200001,,,,58.220001,,54.18,51.560001,,,148.689995,,76.610001
5/27/2008,125.43,53.470001,61.919998,,,,58.490002,,53.669998,51.57,,,148.449989,,76.459999
5/28/2008,125.839996,53.52,61.66,,,,58.09,,53.040001,51.139999,,,150.450005,,76.449997
5/29/2008,126.230003,54.040001,61.619999,,,,58.830002,,52.849998,51.459999,,,150.779995,,76.279999
5/30/2008,126.129997,53.810001,61.619999,,,,58.25,,53.02,52.290001,,,151.299992,,76.709999
6/2/2008,125.160004,53.27,62.209999,,,,57.68,,53.970001,52.200001,,,149.499985,,75.910004
6/3/2008,123.959999,52.959999,62.599998,,,,57.299999,,54.830002,52,,,146.799992,,75.75
6/4/2008,123.989998,52.779999,62.720001,,,,57.299999,,54.73,52.5,,,145.520016,,75.309998
6/5/2008,126.110001,53.669998,61.560001,,,,57.970001,,52.880001,53.18,,,150.149998,,76.559998
6/6/2008,122.120003,51.91,63.5,,,,55.970001,,56.25,51.560001,,,144.710014,,74.360001
6/9/2008,122.959999,51.610001,63.07,,,,55.389999,,55.5,51.529999,,,144.339993,,74.260002
6/10/2008,122.959999,51.73,63.209999,,,,55.599998,,55.52,50.540001,,,141.009991,,73
6/11/2008,121.050003,50.689999,64.050003,,,,54.259998,,57.209999,49.919998,,,138.899998,,72.07
6/12/2008,121.629997,51.09,63.75,,,,54.189999,,56.709999,49.900002,,,139.709999,,71.82
6/13/2008,123.099998,51.610001,63.080002,,,,54.41,,55.470001,50.049999,,,141.21999,,72.480003
6/16/2008,122.660004,51.630001,63.169998,,,,54.619999,,55.73,50.599998,,,141.699989,,72.849998
6/17/2008,121.93,51.049999,63.68,,,,53.790001,,56.610001,50.200001,,,142.299992,,73.07
6/18/2008,120.330002,50.529999,64.449997,,,,52.779999,,57.860001,50.209999,,,141.609993,,72.470001
6/19/2008,120.629997,50.700001,64.339996,,,,52.799999,,57.900002,49.810001,,,141.830006,,72.330002
6/20/2008,118.239998,49.779999,65.470001,,,,52.32,,59.52,48.810001,,,137.199989,,70.75
6/23/2008,118.330002,49.189999,65.580002,,,,51.709999,,59.700001,47.720001,,,137.600006,,70.739998
6/24/2008,117.940002,49.27,65.480003,,,,51.919998,,59.849998,48.48,,,136.98999,,70.419998
6/25/2008,117.910004,49.5,65.440002,,,,51.580002,,59.950001,49.32,,,138.149998,,69.849998
6/26/2008,114.669998,47.939999,67.379997,,,,50.189999,,63.279999,48.27,,,133.410004,,68.080002
6/27/2008,113.459999,47.580002,67.949997,,,,49.700001,,64.550003,48.459999,,,134.700005,,68.260002
6/30/2008,113.419998,47.560001,68.169998,,,,49.25,,64.550003,49.09,,,135.720005,,68.669998
7/1/2008,113.769997,47.77,68.050003,,,,49.779999,,64.160004,48.700001,,,133.299992,,67.93
7/2/2008,112.150002,47.16,68.82,,,,48.77,,66.059998,48.200001,,,129.500015,,66.849998
7/3/2008,113.050003,47.169998,68.510002,,,,48.220001,,65.18,48.25,,,129.129993,,67.279999
7/7/2008,112.209999,46.59,68.989998,,,,47.310001,,66.260002,48.330002,,,128.669998,,66.699997
7/8/2008,113.739998,47.830002,67.989998,,,,49.169998,,64.18,48.16,,,130.250015,,67.050003
7/9/2008,111.660004,46.669998,69.209999,,,,47.939999,,66.779999,47.59,,,127.620003,,66.18
7/10/2008,112.220001,46.849998,68.75,,,,48.029999,,65.870003,47.740002,,,129.930004,,66.75
7/11/2008,111,46.290001,69.489998,,,,47.619999,,67.120003,47.080002,,,129.060001,,65.699997
7/14/2008,110.5,45.41,70.029999,,,,45.740002,,68.089996,46.860001,,,128.900013,,65.559998
7/15/2008,109.300003,44.849998,70.610001,,,,44.939999,,69.440002,46.68,,,126.75,,64.510002
7/16/2008,112.169998,46.59,68.949997,,,,47.459999,,65.940002,47.169998,,,130.410004,,65.699997
7/17/2008,114.139999,47.57,67.510002,,,,49.959999,,63.639999,47.27,,,131.019985,,66.699997
7/18/2008,114.949997,47.950001,67.18,,,,50.16,,62.349998,47.169998,,,129.890007,,67.129997
7/21/2008,114.650002,47.799999,67.370003,,,,50.150002,,62.93,46.990002,,,131.499985,,67.519997
7/22/2008,115.699997,48.98,66.589996,,,,52.029999,,61.700001,47.16,,,131.580002,,67.75
